t,residuo_euler,residuo_imex
10.165000000000001,1.6475709685437323e-13,1.1290968160437842e-13
10.17,1.5010215292932116e-13,9.992007221626409e-14
10.175,1.4477308241112041e-13,9.547918011776346e-14
10.18,1.4210854715202004e-13,1.5876189252139739e-13
10.185,1.7341683644644945e-13,1.4654943925052066e-13
10.19,1.7319479184152442e-13,1.7763568394002505e-13
10.195,1.6298074001497298e-13,1.8429702208777599e-13
10.200000000000001,1.7275070263167436e-13,1.3233858453531866e-13
10.205,1.2922996006636822e-13,1.4166445794216997e-13
10.21,1.5853984791647235e-13,1.674216321134736e-13
10.215,1.028066520802895e-13,1.2723155862204294e-13
10.22,1.6009416015094757e-13,1.5942802633617248e-13
10.225,1.545430450278218e-13,1.630917623174355e-13
10.23,1.616484723854228e-13,1.4788170688007085e-13
10.235,1.0613732115416497e-13,1.496580637194711e-13
10.24,1.4832579608992091e-13,1.5587531265737198e-13
10.245000000000001,1.929567616798522e-13,1.3733458814613186e-13
10.25,1.6486811915683575e-13,1.3322676295501878e-13
10.255,8.104628079763643e-14,1.787459069646502e-13
10.26,1.7275070263167436e-13,1.5365486660812167e-13
10.265,8.132383655379272e-14,1.3533618670180658e-13
10.27,1.4144241333724494e-13,1.354472090042691e-13
10.275,1.503241975342462e-13,1.9939605522267811e-13
10.28,1.7363888105137448e-13,1.056932319443149e-13
10.285,9.14823772291129e-14,1.283417816466681e-13
10.290000000000001,1.667554982986985e-13,1.3944401189291966e-13
10.295,1.765254609153999e-13,1.9872992140790302e-13
10.3,1.092459456231154e-13,1.7830181775480014e-13
10.305,1.8962609260597674e-13,1.7275070263167436e-13
10.31,1.5409895581797173e-13,9.459100169806334e-14
10.315,1.6475709685437323e-13,1.6076029396572267e-13
10.32,1.4233059175694507e-13,1.687538997430238e-13
10.325000000000001,1.829647544582258e-13,2.0694557179012918e-13
10.33,1.5654144647214707e-13,1.8396395518038844e-13
10.335,1.3322676295501878e-13,1.6076029396572267e-13
10.34,1.3944401189291966e-13,1.8429702208777599e-13
10.345,1.354472090042691e-13,1.5232259897857148e-13
10.35,1.3855583347321954e-13,1.8385293287792592e-13
10.355,1.5498713423767185e-13,1.616484723854228e-13
10.36,1.1290968160437842e-13,1.2945200467129325e-13
10.365,1.4432899320127035e-13,1.638689184346731e-13
10.370000000000001,1.2523315717771766e-13,1.4566126083082054e-13
10.375,1.219024881038422e-13,1.8629542353210127e-13
10.38,1.7008616737257398e-13,1.6964207816272392e-13
10.385,8.198997036856781e-14,1.4166445794216997e-13
10.39,1.283417816466681e-13,1.4344081478157023e-13
10.395,1.6298074001497298e-13,1.709743457922741e-13
10.4,1.1235457009206584e-13,2.0250467969162855e-13
10.405,1.7541523789077473e-13,1.1013412404281553e-13
10.41,1.6509016376176078e-13,1.3367085216486885e-13
10.415000000000001,1.4954704141700859e-13,1.4566126083082054e-13
10.42,1.6764367671839864e-13,8.659739592076221e-14
10.425,2.993161274389422e-13,3.5216274341109965e-13
10.43,2.1183055309847987e-13,1.1945999744966684e-13
10.435,1.6786572132332367e-13,1.6986412276764895e-13
10.44,1.6564527527407336e-13,1.6120438317557273e-13
10.445,3.375077994860476e-13,2.97983859809392e-13
10.450000000000001,2.162714451969805e-13,1.5143442055887135e-13
10.455,1.4521717162097048e-13,2.7045032879868813e-13
10.46,1.6786572132332367e-13,2.495781359357352e-13
10.465,2.424727085781342e-13,1.4788170688007085e-13
10.47,1.6420198534206065e-13,1.9606538614880265e-13
10.475,1.4055423491754482e-13,1.580957587066223e-13
10.48,1.5010215292932116e-13,2.05613304160579e-13
10.485,1.8918200339612667e-13,1.2112533198660458e-13
10.49,1.4210854715202004e-13,1.8696155734687636e-13
10.495000000000001,3.290701044988964e-13,1.5631940186722204e-13
10.5,1.8784973576657649e-13,1.2789769243681803e-13
10.505,2.020605904817785e-13,3.348432642269472e-13
10.51,3.539391002504999e-13,1.5831780331154732e-13
10.515,1.9451107391432743e-13,2.779998453661392e-13
10.52,2.6068036618198676e-13,1.8829382497642655e-13
10.525,1.745270594710746e-13,1.3788969965844444e-13
10.53,1.7497114868092467e-13,2.2648549702353193e-13
10.535,1.7275070263167436e-13,2.0161650127192843e-13
10.540000000000001,1.1235457009206584e-13,2.8199664825478976e-13
10.545,2.4158453015843406e-13,3.3928415632544784e-13
10.55,1.7896795156957523e-13,1.162403506782539e-13
10.555,1.20570220474292e-13,1.5587531265737198e-13
10.56,3.2862601528904634e-13,2.4424906541753444e-13
10.565,3.19300141882195e-13,2.078337502098293e-13
10.57,1.127986593019159e-13,2.1094237467877974e-13
10.575000000000001,1.4144241333724494e-13,1.021405182655144e-13
10.58,1.7197354651443675e-13,3.2596148002994596e-13
10.585,1.1901590823981678e-13,1.3888890038060708e-13
10.59,2.4868995751603507e-13,2.0961010704922955e-13
10.595,1.3100631690576847e-13,2.5579538487363607e-13
10.6,2.282618538629322e-13,9.459100169806334e-14
10.605,1.9984014443252818e-13,2.935429677108914e-13
10.61,2.0605739337042905e-13,3.5349501104064984e-13
10.615,2.2293278334473143e-13,2.7844393457598926e-13
10.620000000000001,1.709743457922741e-13,2.815525590449397e-13
10.625,1.1834977442504169e-13,2.007283228522283e-13
10.63,8.870681966755001e-14,1.6697754290362354e-13
10.635,1.0769163338864018e-13,2.042810365310288e-13
10.64,1.7896795156957523e-13,2.162714451969805e-13
10.645,2.9976021664879227e-13,1.9229062786507711e-13
10.65,2.9665159217984183e-13,2.7755575615628914e-13
10.655,1.7430501486614958e-13,1.8252066524837574e-13
10.66,1.887379141862766e-13,2.0938806244430452e-13
10.665000000000001,1.3589129821411916e-13,1.673106098110111e-13
10.67,1.6719958750854857e-13,2.9753977059954195e-13
10.675,1.616484723854228e-13,2.935429677108914e-13
10.68,3.0375701953744283e-13,1.7030821197749901e-13
10.685,2.793321129956894e-13,1.9029222642075183e-13
10.69,1.3500311979441904e-13,1.467714838554457e-13
10.695,2.0694557179012918e-13,1.4788170688007085e-13
10.700000000000001,1.354472090042691e-13,1.396660564978447e-13
10.705,1.305622276959184e-13,1.532107773982716e-13
10.71,2.788880237858393e-13,2.304822999121825e-13
10.715,1.4943601911454607e-13,1.1868284133242923e-13
10.72,2.540190280342358e-13,1.5654144647214707e-13
10.725,2.162714451969805e-13,3.277378368693462e-13
10.73,1.1746159600534156e-13,1.127986593019159e-13
10.735,3.135269821541442e-13,1.270095140171179e-13
10.74,7.649436639667329e-14,2.007283228522283e-13
10.745000000000001,1.4099832412739488e-13,2.091660178393795e-13
10.75,1.525446435834965e-13,1.5054624213917123e-13
10.755,1.7363888105137448e-13,1.2301271112846734e-13
10.76,2.2870594307278225e-13,1.4510614931850796e-13
10.765,1.1679546219056647e-13,1.8562928971732617e-13
10.77,1.5276668818842154e-13,1.6653345369377348e-13
10.775,1.6908696665041134e-13,2.1183055309847987e-13
10.78,1.6897594434794883e-13,2.3936408410918375e-13
10.785,8.54316617449058e-14,1.566524687746096e-13
10.790000000000001,2.469136006766348e-13,1.0613732115416497e-13
10.795,2.935429677108914e-13,2.19824158875781e-13
10.8,1.4033219031261979e-13,1.3677947663381929e-13
10.805,1.6753265441593612e-13,1.7719159473017498e-13
10.81,1.616484723854228e-13,1.6819878823071122e-13
10.815,1.829647544582258e-13,1.6209256159527285e-13
10.82,1.5498713423767185e-13,1.9451107391432743e-13
10.825000000000001,1.7674750552032492e-13,3.1752378504279477e-13
10.83,1.5698553568199713e-13,1.9895196601282805e-13
10.835,1.4854784069484595e-13,3.0331293032759277e-13
10.84,1.7075230118734908e-13,1.800781745942004e-13
10.845,2.2515322939398175e-13,1.4099832412739488e-13
10.85,2.6201263381153694e-13,1.219024881038422e-13
10.855,2.2959412149248237e-13,1.9695356456850277e-13
10.86,1.6697754290362354e-13,3.459454944731988e-13
10.865,2.0694557179012918e-13,1.603162047558726e-13
10.870000000000001,3.490541189421492e-13,2.1360690993788012e-13
10.875,1.7341683644644945e-13,2.575717417130363e-13
10.88,2.651212582804874e-13,1.412203687323199e-13
10.885,3.019806626980426e-13,1.5798473640415978e-13
10.89,1.7408297026122455e-13,2.1049828546892968e-13
10.895,2.6201263381153694e-13,3.1397107136399427e-13
10.9,2.6778579353958776e-13,1.7497114868092467e-13
10.905,3.1175062531474396e-13,2.4158453015843406e-13
10.91,2.362554596402333e-13,2.6201263381153694e-13
10.915000000000001,1.6076029396572267e-13,1.2079226507921703e-13
10.92,1.4921397450962104e-13,3.015365734881925e-13
10.925,1.5476508963274682e-13,1.532107773982716e-13
10.93,3.161915174132446e-13,1.7896795156957523e-13
10.935,3.3928415632544784e-13,1.354472090042691e-13
10.94,2.5712765250318625e-13,3.4283687000424834e-13
10.945,1.7907897387203775e-13,2.384759056894836e-13
10.950000000000001,3.1086244689504383e-13,1.3700152123874432e-13
10.955,1.709743457922741e-13,1.354472090042691e-13
10.96,1.98507876802978e-13,2.049471703458039e-13
10.965,1.5631940186722204e-13,1.8185453143360064e-13
10.97,3.503863865716994e-13,2.1316282072803006e-13
10.975,1.3389289676979388e-13,1.4832579608992091e-13
10.98,2.9309887850104133e-13,1.9584334154387761e-13
10.985,1.7030821197749901e-13,3.1041835768519377e-13
10.99,1.9895196601282805e-13,3.206324095117452e-13
10.995000000000001,1.1945999744966684e-13,2.6645352591003757e-13
11.0,1.63202784619898e-13,1.2279066652354231e-13
11.005,1.532107773982716e-13,1.9351187319216478e-13
11.01,3.099742684753437e-13,1.1723955140041653e-13
11.015,1.582067810090848e-13,3.2107649872159527e-13
11.02,2.611244553918368e-13,1.3589129821411916e-13
11.025,1.9451107391432743e-13,3.672617765460018e-13
11.03,1.2967404927621828e-13,2.8910207561239076e-13
11.035,2.717825964282383e-13,3.6415315207705135e-13
11.040000000000001,3.0730973321624333e-13,3.197442310920451e-13
11.045,3.1796787425264483e-13,2.1094237467877974e-13
11.05,3.206324095117452e-13,2.460254222569347e-13
11.055,1.6986412276764895e-13,2.779998453661392e-13
11.06,2.1227464230832993e-13,2.1405099914773018e-13
11.065,1.1934897514720433e-13,1.5987211554602254e-13
11.07,2.9176661087149114e-13,2.2737367544323206e-13
11.075000000000001,1.687538997430238e-13,3.161915174132446e-13
11.08,1.6830981053317373e-13,1.4244161405940758e-13
11.085,3.2152058793144533e-13,3.397282455352979e-13
11.09,1.936228954946273e-13,9.303668946358812e-14
11.095,1.745270594710746e-13,2.5268676040468563e-13
11.1,2.2071233729548112e-13,1.709743457922741e-13
11.105,1.729727472365994e-13,2.6689761511988763e-13
11.11,2.495781359357352e-13,1.5631940186722204e-13
11.115,1.5232259897857148e-13,2.473576898864849e-13
11.120000000000001,1.3566925360919413e-13,1.9806378759312793e-13
11.125,3.375077994860476e-13,1.8030021919912542e-13
11.13,1.7363888105137448e-13,1.162403506782539e-13
11.135,1.4654943925052066e-13,3.019806626980426e-13
11.14,2.0294876890147862e-13,2.948752353404416e-13
11.145,1.865174681370263e-13,1.389999226830696e-13
11.15,2.2737367544323206e-13,2.7400304247748863e-13
11.155,2.0872192862952943e-13,1.7141843500212417e-13
11.16,3.006483950684924e-13,3.326228181776969e-13
11.165000000000001,5.889733145636455e-14,1.5498713423767185e-13
11.17,1.4233059175694507e-13,3.290701044988964e-13
11.175,3.0109248427834245e-13,1.9628743075372768e-13
11.18,1.900701818158268e-13,2.6290081223123707e-13
11.185,7.194245199571014e-14,1.5498713423767185e-13
11.19,1.1901590823981678e-13,3.2818192607919627e-13
11.195,3.1530333899354446e-13,1.3744561044859438e-13
11.200000000000001,1.2390088954816747e-13,2.2470914018413168e-13
11.205,2.4291679778798425e-13,2.531308496145357e-13
11.21,9.237055564881302e-14,3.1530333899354446e-13
11.215,1.8918200339612667e-13,1.7741363933510002e-13
11.22,3.588240815588506e-13,2.815525590449397e-13
11.225,2.651212582804874e-13,1.638689184346731e-13
11.23,1.5787371410169726e-13,2.69562150378988e-13
11.235,2.717825964282383e-13,1.6830981053317373e-13
11.24,3.2862601528904634e-13,1.6298074001497298e-13
11.245000000000001,1.2745360322696797e-13,2.76667577736589e-13
11.25,1.7363888105137448e-13,1.0735856648125264e-13
11.255,1.2667644710973036e-13,1.2279066652354231e-13
11.26,1.4299672557172016e-13,1.723066134218243e-13
11.265,1.6253665080512292e-13,1.6919798895287386e-13
11.27,2.899902540320909e-13,1.5298873279334657e-13
11.275,1.376676550535194e-13,2.8554936193359026e-13
11.28,1.2390088954816747e-13,3.0331293032759277e-13
11.285,1.0413891970983968e-13,1.318944953254686e-13
11.290000000000001,1.7630341631047486e-13,3.1086244689504383e-13
11.295,1.5420997812043424e-13,1.6964207816272392e-13
11.3,9.14823772291129e-14,2.1760371282653068e-13
11.305,3.099742684753437e-13,3.526068326209497e-13
11.31,2.3581137043038325e-13,2.05613304160579e-13
11.315,1.4344081478157023e-13,2.970956813896919e-13
11.32,1.936228954946273e-13,2.637889906509372e-13
11.325000000000001,1.3433698597964394e-13,1.638689184346731e-13
11.33,9.348077867343818e-14,1.509903313490213e-13
11.335,1.5565326805244695e-13,1.48991929904696e-13
11.34,1.7119639039719914e-13,1.745270594710746e-13
11.345,1.9984014443252818e-13,3.028688411177427e-13
11.35,1.6830981053317373e-13,3.206324095117452e-13
11.355,2.744471316873387e-13,3.490541189421492e-13
11.36,1.6253665080512292e-13,2.1405099914773018e-13
11.365,3.383959779057477e-13,1.2967404927621828e-13
11.370000000000001,1.6775469902086115e-13,2.4069635173873394e-13
11.375,1.5942802633617248e-13,3.552713678800501e-13
11.38,1.354472090042691e-13,1.7763568394002505e-13
11.385,1.538769112130467e-13,1.5309975509580909e-13
11.39,1.545430450278218e-13,2.788880237858393e-13
11.395,1.6853185513809876e-13,1.9406698470447736e-13
11.4,1.6975310046518644e-13,9.559020242022598e-14
11.405,2.473576898864849e-13,1.2967404927621828e-13
11.41,2.1538326677728037e-13,1.8385293287792592e-13
11.415000000000001,1.4366285938649526e-13,2.7267077484793845e-13
11.42,2.495781359357352e-13,1.6653345369377348e-13
11.425,1.4555023852835802e-13,1.8118839761882555e-13
11.43,3.459454944731988e-13,1.8118839761882555e-13
11.435,1.8252066524837574e-13,1.5853984791647235e-13
11.44,1.3633538742396922e-13,2.41140440948584e-13
11.445,1.432187701766452e-13,1.2256862191861728e-13
11.450000000000001,1.7075230118734908e-13,1.8962609260597674e-13
11.455,3.446132268436486e-13,2.913225216616411e-13
11.46,3.3706371027619753e-13,1.8962609260597674e-13
11.465,3.228528555609955e-13,2.0117241206207837e-13
11.47,1.7064127888488656e-13,2.282618538629322e-13
11.475,1.5432100042289676e-13,2.708944180085382e-13
11.48,3.0730973321624333e-13,2.7489122089718876e-13
11.485,2.4868995751603507e-13,1.532107773982716e-13
11.49,2.575717417130363e-13,9.536815781530095e-14
11.495000000000001,3.4372504842394846e-13,3.206324095117452e-13
11.5,1.1057821325266559e-13,1.0669243266647754e-13
11.505,2.602362769721367e-13,1.7474910407599964e-13
11.51,2.935429677108914e-13,2.788880237858393e-13
11.515,3.4416913763379853e-13,1.8274270985330077e-13
11.52,1.6253665080512292e-13,1.5343282200319663e-13
11.525,2.1316282072803006e-13,1.6919798895287386e-13
11.53,1.780797731498751e-13,1.4921397450962104e-13
11.535,9.50350909079134e-14,3.2862601528904634e-13
11.540000000000001,9.614531393253856e-14,1.5587531265737198e-13
11.545,1.7574830479816228e-13,1.5232259897857148e-13
11.55,1.1146639167236572e-13,2.6911806116913795e-13
11.555,7.827072323607354e-14,2.8332891588433995e-13
11.56,3.4638958368304884e-13,3.1796787425264483e-13
11.565,1.1235457009206584e-13,1.7696955012524995e-13
11.57,1.3100631690576847e-13,2.3936408410918375e-13
11.575000000000001,1.616484723854228e-13,2.788880237858393e-13
11.58,1.1901590823981678e-13,1.5898393712632242e-13
11.585,1.4344081478157023e-13,1.8429702208777599e-13
11.59,1.5054624213917123e-13,1.425526363618701e-13
11.595,1.532107773982716e-13,1.5543122344752192e-13
11.6,2.0694557179012918e-13,1.6298074001497298e-13
11.605,3.135269821541442e-13,1.8807178037150152e-13
11.61,2.9176661087149114e-13,1.9917401061775308e-13
11.615,2.291500322826323e-13,1.91402449445377e-13
11.620000000000001,1.509903313490213e-13,2.1582735598713043e-13
11.625,1.616484723854228e-13,3.0109248427834245e-13
11.63,1.7386092565629951e-13,2.8110846983508964e-13
11.635,3.1530333899354446e-13,3.459454944731988e-13
11.64,1.4432899320127035e-13,2.682298827494378e-13
11.645,2.815525590449397e-13,1.5054624213917123e-13
11.65,1.8562928971732617e-13,1.509903313490213e-13
11.655,1.6286971771251046e-13,3.206324095117452e-13
11.66,1.709743457922741e-13,1.8740564655672642e-13
11.665000000000001,1.8274270985330077e-13,2.318145675417327e-13
11.67,1.694200335577989e-13,3.0953017926549364e-13
11.675,1.4699352846037073e-13,3.028688411177427e-13
11.68,1.674216321134736e-13,1.936228954946273e-13
11.685,2.5934809855243657e-13,1.8740564655672642e-13
11.69,1.7053025658242404e-13,2.7844393457598926e-13
11.695,1.6919798895287386e-13,1.1013412404281553e-13
11.700000000000001,2.944311461305915e-13,1.3455903058456897e-13
11.705,1.7497114868092467e-13,2.4158453015843406e-13
11.71,1.0880185641326534e-13,1.4432899320127035e-13
11.715,3.1041835768519377e-13,1.638689184346731e-13
11.72,1.6631140908884845e-13,3.375077994860476e-13
11.725,1.412203687323199e-13,2.5357493882438575e-13
11.73,1.3511414209688155e-13,2.313704783318826e-13
11.735,1.376676550535194e-13,2.913225216616411e-13
11.74,1.687538997430238e-13,1.751931932858497e-13
11.745000000000001,3.197442310920451e-13,1.8252066524837574e-13
11.75,9.50350909079134e-14,3.042011087472929e-13
11.755,2.05613304160579e-13,1.4077627952246985e-13
11.76,1.496580637194711e-13,2.0294876890147862e-13
11.765,1.5365486660812167e-13,2.7711166694643907e-13
11.77,2.7755575615628914e-13,1.341149413747189e-13
11.775,1.6697754290362354e-13,2.7489122089718876e-13
11.78,1.3433698597964394e-13,1.5232259897857148e-13
11.785,2.0738966099997924e-13,3.0375701953744283e-13
11.790000000000001,9.037215420448774e-14,3.3217872896784684e-13
11.795,1.758593271006248e-13,2.913225216616411e-13
11.8,3.5083047578154947e-13,2.091660178393795e-13
11.805,1.7497114868092467e-13,1.2079226507921703e-13
11.81,1.5276668818842154e-13,3.0020430585864233e-13
11.815,1.1435297153639112e-13,2.3803181647963356e-13
11.82,1.98507876802978e-13,1.3855583347321954e-13
11.825000000000001,1.7108536809473662e-13,1.9628743075372768e-13
11.83,1.0436096431476471e-13,1.4477308241112041e-13
11.835,1.6298074001497298e-13,2.1516122217235534e-13
11.84,1.5554224574998443e-13,1.949551631241775e-13
11.845,3.5438318946034997e-13,3.090860900556436e-13
11.85,1.5487611193520934e-13,1.412203687323199e-13
11.855,3.410605131648481e-13,1.6697754290362354e-13
11.86,1.545430450278218e-13,2.5934809855243657e-13
11.865,1.2723155862204294e-13,1.5853984791647235e-13
11.870000000000001,1.723066134218243e-13,1.2567724638756772e-13
11.875,2.5268676040468563e-13,1.7275070263167436e-13
11.88,3.672617765460018e-13,1.8207657603852567e-13
11.885,1.652011860642233e-13,2.091660178393795e-13
11.89,1.6642243139131097e-13,1.7552626019323725e-13
11.895,2.922107000813412e-13,3.348432642269472e-13
11.9,2.8954616482224083e-13,1.5054624213917123e-13
11.905,1.5987211554602254e-13,2.615685446016869e-13
11.91,3.419486915845482e-13,2.327027459614328e-13
11.915000000000001,2.4868995751603507e-13,1.8052226380405045e-13
11.92,3.4861002973229915e-13,1.6342482922482304e-13
11.925,1.1823875212257917e-13,2.69562150378988e-13
11.93,2.8910207561239076e-13,1.5143442055887135e-13
11.935,2.0250467969162855e-13,1.765254609153999e-13
11.94,3.042011087472929e-13,9.059419880941277e-14
11.945,1.6919798895287386e-13,1.8385293287792592e-13
11.950000000000001,2.424727085781342e-13,3.348432642269472e-13
11.955,1.5765166949677223e-13,2.7000623958883807e-13
11.96,2.0339285811132868e-13,1.7252865802674933e-13
11.965,1.7141843500212417e-13,1.4410694859634532e-13
11.97,3.19300141882195e-13,2.4513724383723456e-13
11.975,2.580158309228864e-13,2.5002222514558525e-13
11.98,3.1441516057384433e-13,2.255973186038318e-13
11.985,1.021405182655144e-13,1.8607337892717624e-13
11.99,1.836308882730009e-13,1.2967404927621828e-13
11.995000000000001,1.4832579608992091e-13,3.3217872896784684e-13
12.0,1.5698553568199713e-13,2.1671553440683056e-13
12.005,1.6830981053317373e-13,2.0605739337042905e-13
12.01,1.283417816466681e-13,1.7852386235972517e-13
12.015,3.1441516057384433e-13,1.5520917884259688e-13
12.02,2.291500322826323e-13,3.12194714524594e-13
12.025,1.3078427230084344e-13,2.0872192862952943e-13
12.030000000000001,1.6353585152728556e-13,1.7319479184152442e-13
12.035,1.5898393712632242e-13,3.1530333899354446e-13
12.040000000000001,2.2870594307278225e-13,2.504663143554353e-13
12.045,1.6786572132332367e-13,2.313704783318826e-13
12.05,2.078337502098293e-13,1.794120407794253e-13
12.055,2.8332891588433995e-13,1.667554982986985e-13
12.06,1.496580637194711e-13,3.6992631180510216e-13
12.065,2.7000623958883807e-13,2.1316282072803006e-13
12.07,1.5720758028692217e-13,1.6187051699034782e-13
12.075000000000001,1.5498713423767185e-13,1.667554982986985e-13
12.08,1.652011860642233e-13,1.6542323066914832e-13
12.085,2.5224267119483557e-13,1.305622276959184e-13
12.09,3.4061642395499803e-13,3.0730973321624333e-13
12.095,1.6298074001497298e-13,2.4646951146678475e-13
12.1,1.1046719095020308e-13,1.723066134218243e-13
12.105,3.1441516057384433e-13,1.6009416015094757e-13
12.11,1.6231460620019789e-13,2.4291679778798425e-13
12.115,3.481659405224491e-13,2.460254222569347e-13
12.120000000000001,2.233768725545815e-13,1.3744561044859438e-13
12.125,3.113065361048939e-13,1.6653345369377348e-13
12.13,1.6586731987899839e-13,2.2515322939398175e-13
12.135,1.6497914145929826e-13,1.5187850976872141e-13
12.14,3.241851231905457e-13,2.5490720645393594e-13
12.145,2.0605739337042905e-13,1.6964207816272392e-13
12.15,1.6076029396572267e-13,2.1671553440683056e-13
12.155000000000001,1.887379141862766e-13,1.907363156306019e-13
12.16,2.4491519923230953e-13,2.41140440948584e-13
12.165000000000001,1.5343282200319663e-13,3.326228181776969e-13
12.17,1.2301271112846734e-13,1.5720758028692217e-13
12.175,1.461053500406706e-13,3.0953017926549364e-13
12.18,2.760014439218139e-13,2.757793993168889e-13
12.185,1.8962609260597674e-13,3.3795188869589765e-13
12.19,2.8554936193359026e-13,3.1885605267234496e-13
12.195,2.9531932455029164e-13,1.4654943925052066e-13
12.200000000000001,1.9628743075372768e-13,2.1094237467877974e-13
12.205,2.8066438062523957e-13,2.5979218776228663e-13
12.21,2.220446049250313e-13,2.580158309228864e-13
12.215,3.523847880160247e-13,1.687538997430238e-13
12.22,1.9984014443252818e-13,3.33510996597397e-13
12.225,3.2240876635114546e-13,9.459100169806334e-14
12.23,3.2462921240039577e-13,1.6076029396572267e-13
12.235,2.078337502098293e-13,2.913225216616411e-13
12.24,2.0605739337042905e-13,3.155253835984695e-13
12.245000000000001,2.7711166694643907e-13,2.8110846983508964e-13
12.25,2.2803980925800715e-13,3.106404022901188e-13
12.255,3.383959779057477e-13,1.9761969838327786e-13
12.26,3.5482727867020003e-13,2.6645352591003757e-13
12.265,2.184918912462308e-13,1.8207657603852567e-13
12.27,2.886579864025407e-13,2.984279490192421e-13
12.275,1.6608936448392342e-13,3.212985433265203e-13
12.280000000000001,2.2604140781368187e-13,3.419486915845482e-13
12.285,3.5504932327512506e-13,2.5512925105886097e-13
12.290000000000001,2.580158309228864e-13,3.5083047578154947e-13
12.295,2.0872192862952943e-13,2.34035013590983e-13
12.3,2.1938006966593093e-13,2.227107387398064e-13
12.305,2.6689761511988763e-13,1.4732659536775827e-13
12.31,2.824407374646398e-13,3.2240876635114546e-13
12.315,3.1041835768519377e-13,1.7075230118734908e-13
12.32,2.793321129956894e-13,1.4876988529977098e-13
12.325000000000001,2.233768725545815e-13,3.388400671155978e-13
12.33,2.091660178393795e-13,3.0886404545071855e-13
12.335,1.9984014443252818e-13,2.877698079828406e-13
12.34,1.5765166949677223e-13,3.1530333899354446e-13
12.345,2.1449508835758024e-13,2.8199664825478976e-13
12.35,1.680877659282487e-13,2.9465319073551655e-13
12.355,2.3447910280083306e-13,2.1715962361668062e-13
12.36,1.9984014443252818e-13,2.1405099914773018e-13
12.365,2.1893598045608087e-13,1.9939605522267811e-13
12.370000000000001,3.4283687000424834e-13,1.8207657603852567e-13
12.375,1.765254609153999e-13,2.4868995751603507e-13
12.38,2.7133850721838826e-13,1.4221956945448255e-13
12.385,3.446132268436486e-13,3.601563491884008e-13
12.39,2.446931546273845e-13,1.4876988529977098e-13
12.395,1.709743457922741e-13,3.042011087472929e-13
12.4,2.1826984664130578e-13,2.8421709430404007e-13
12.405000000000001,2.5424107263916085e-13,3.4017233474514796e-13
12.41,2.540190280342358e-13,3.135269821541442e-13
12.415000000000001,1.6475709685437323e-13,2.6778579353958776e-13
12.42,3.232969447708456e-13,2.9398705692074145e-13
12.425,2.8532731732866523e-13,3.3573144264664734e-13
12.43,1.5543122344752192e-13,1.652011860642233e-13
12.435,2.318145675417327e-13,1.723066134218243e-13
12.44,3.1885605267234496e-13,3.523847880160247e-13
12.445,1.4521717162097048e-13,2.9398705692074145e-13
12.450000000000001,3.3217872896784684e-13,2.569056078982612e-13
12.455,1.7630341631047486e-13,2.4913404672588513e-13
12.46,1.8252066524837574e-13,2.824407374646398e-13
12.465,3.566036355096003e-13,1.9184653865522705e-13
12.47,2.922107000813412e-13,2.531308496145357e-13
12.475,3.665956427312267e-13,2.0805579481475434e-13
12.48,2.913225216616411e-13,1.2290168882600483e-13
12.485,2.3447910280083306e-13,2.602362769721367e-13
12.49,3.155253835984695e-13,2.1094237467877974e-13
12.495000000000001,1.4233059175694507e-13,3.3173463975799677e-13
12.5,1.56097357262297e-13,2.4868995751603507e-13
12.505,1.8474111129762605e-13,1.4099832412739488e-13
12.51,3.3506530883187224e-13,3.0309088572266774e-13
12.515,1.1501910535116622e-13,1.8096635301390052e-13
12.52,2.5845992013273644e-13,3.1308289294429414e-13
12.525,2.722266856380884e-13,2.0872192862952943e-13
12.530000000000001,1.7053025658242404e-13,2.5268676040468563e-13
12.535,1.3433698597964394e-13,2.318145675417327e-13
12.540000000000001,3.170796958329447e-13,1.816324868286756e-13
12.545,1.9895196601282805e-13,3.1796787425264483e-13
12.55,2.078337502098293e-13,3.6770586575585185e-13
12.555,2.05613304160579e-13,3.161915174132446e-13
12.56,2.0738966099997924e-13,1.4988010832439613e-13
12.565,1.9895196601282805e-13,2.8688162956314045e-13
12.57,3.33510996597397e-13,2.717825964282383e-13
12.575000000000001,3.1730174043786974e-13,1.6342482922482304e-13
12.58,2.6556534749033744e-13,2.76667577736589e-13
12.585,1.4210854715202004e-13,3.304023721284466e-13
12.59,1.816324868286756e-13,2.760014439218139e-13
12.595,2.0827783941967937e-13,2.2737367544323206e-13
12.6,1.7741363933510002e-13,1.6120438317557273e-13
12.605,3.1752378504279477e-13,3.3639757646142243e-13
12.61,1.723066134218243e-13,2.7133850721838826e-13
12.615,2.871036741680655e-13,2.602362769721367e-13
12.620000000000001,3.4150460237469815e-13,2.2737367544323206e-13
12.625,3.3084646133829665e-13,2.744471316873387e-13
12.63,1.7674750552032492e-13,2.1449508835758024e-13
12.635,3.241851231905457e-13,3.126388037344441e-13
12.64,1.794120407794253e-13,2.8110846983508964e-13
12.645,1.6697754290362354e-13,2.353672812205332e-13
12.65,2.7267077484793845e-13,1.8829382497642655e-13
12.655000000000001,2.5979218776228663e-13,2.362554596402333e-13
12.66,1.5631940186722204e-13,2.8332891588433995e-13
12.665000000000001,1.4033219031261979e-13,3.1885605267234496e-13
12.67,3.0464519795714295e-13,1.6009416015094757e-13
