id_segmento,x0,y0,x1,y1,id_rama
2396,230.53649838827602,119.56587594104256,229.70504221556752,120.1214662873094,261
2397,232.5673570790061,121.2163610076962,232.0160842534434,122.05068604735168,262
2398,140.42482642608607,112.54012775809991,139.73330356547615,113.26248233395161,263
2399,256.63950754184947,34.84913196497782,255.73750332401463,34.41740474669279,264
2400,270.07463795133583,69.2936424721429,269.498061843657,70.1106859177772,265
2401,242.26286351322258,122.41263791378181,241.44813994209724,122.99248746552152,256
2402,139.28408400568208,112.4283871083594,138.5514160666613,113.10897339321316,259
2403,245.91109439039317,123.14543847067142,246.18703739980648,124.10661246925645,260
2404,229.70504221556752,120.1214662873094,228.95065682920125,120.77789807267405,261
2405,232.0160842534434,122.05068604735168,231.39054197246531,122.8308763156252,262
2406,139.73330356547615,113.26248233395161,139.01258135478935,113.95570632013698,263
2407,255.73750332401463,34.41740474669279,254.90021969629495,33.87063594111535,264
2408,269.498061843657,70.1106859177772,268.9549219773221,70.95032815444573,265
2409,269.983830117688,70.28951090589717,269.40321230676085,71.10368715072023,266
2410,241.44813994209724,122.99248746552152,240.65305760532294,123.59898897232056,256
2411,246.18703739980648,124.10661246925645,246.23064060193272,125.10566139736974,260
2412,228.95065682920125,120.77789807267405,228.23188630914237,121.47314546712747,261
2413,231.39054197246531,122.8308763156252,230.85250792486227,123.67379942221316,262
2414,139.01258135478935,113.95570632013698,138.2474490845125,114.59957945125912,263
2415,254.90021969629495,33.87063594111535,254.09157031289394,33.282345048167684,264
2416,268.9549219773221,70.95032815444573,268.219648861279,71.62809909276062,265
2417,269.40321230676085,71.10368715072023,269.0163767191867,72.0258358524957,266
2418,138.5514160666613,113.10897339321316,137.55146621713416,113.09895848279626,267
2419,231.39054197246531,122.8308763156252,231.3460523724341,123.8298861631688,268
2420,240.65305760532294,123.59898897232056,239.85073955613245,124.19588573721644,256
2421,246.23064060193272,125.10566139736974,246.13410019621452,126.10099046359043,260
2422,228.23188630914237,121.47314546712747,227.47572305002717,122.12752847849336,261
2423,230.85250792486227,123.67379942221316,230.3027436639516,124.50911927557792,262
2424,138.2474490845125,114.59957945125912,137.67513324590266,115.4196127316059,263
2425,254.09157031289394,33.282345048167684,253.49213289416525,32.4819234211311,264
2426,268.219648861279,71.62809909276062,267.476563824548,72.29729609528418,265
2427,269.0163767191867,72.0258358524957,268.82138605259934,73.0066409503331,266
2428,137.55146621713416,113.09895848279626,136.55767316646558,112.98771383149649,267
2429,231.3460523724341,123.8298861631688,231.27972416175413,124.82768402269146,268
2430,239.85073955613245,124.19588573721644,239.11992565421963,124.87846250269483,256
2431,246.13410019621452,126.10099046359043,246.23197753373492,127.09618894972269,260
2432,227.47572305002717,122.12752847849336,226.91167682144837,122.95327169040978,261
2433,253.49213289416525,32.4819234211311,253.1459945668676,31.54373993248104,264
2434,267.476563824548,72.29729609528418,266.664598034019,72.88100111925655,265
2435,268.82138605259934,73.0066409503331,268.70577583688396,73.99993560853993,266
2436,136.55767316646558,112.98771383149649,135.56078936714144,113.06659786438708,267
2437,231.27972416175413,124.82768402269146,231.22012886435832,125.82590664341707,268
