time,x,active_density_mean,active_density_sem,duct_density_mean,duct_density_sem,n_seeds
280.0,150.5,0.00017857142857142857,0.00017857142857142857,0.025714285714285717,0.007166627115853529,16
280.0,152.83333333333334,0.00035714285714285714,0.0002439750182371333,0.02035714285714286,0.005036431897534543,16
280.0,155.16666666666669,0.0,0.0,0.021964285714285704,0.006296088570892009,16
280.0,157.5,0.0,0.0,0.02142857142857143,0.005612183054699463,16
280.0,159.83333333333334,0.0,0.0,0.02107142857142857,0.00558712684611311,16
280.0,162.16666666666669,0.0,0.0,0.028214285714285713,0.007914831509459267,16
280.0,164.5,0.0005357142857142857,0.00038850402076382666,0.024999999999999998,0.0063967466220680325,16
280.0,166.83333333333334,0.0005357142857142857,0.0005357142857142857,0.02267857142857143,0.0077039999770417,16
280.0,169.16666666666669,0.00017857142857142857,0.00017857142857142857,0.020714285714285713,0.006013024412476139,16
280.0,171.5,0.0,0.0,0.016964285714285716,0.005219460902128067,16
280.0,173.83333333333334,0.0,0.0,0.013392857142857142,0.0033878409033475223,16
280.0,176.16666666666669,0.0005357142857142857,0.00038850402076382666,0.014107142857142856,0.003720404758171596,16
280.0,178.5,0.00017857142857142857,0.00017857142857142857,0.013571428571428581,0.0041032590332414545,16
280.0,180.83333333333334,0.00035714285714285714,0.0002439750182371333,0.010357142857142856,0.002879377767249482,16
280.0,183.16666666666669,0.00017857142857142857,0.00017857142857142857,0.008214285714285714,0.0025270643881327415,16
280.0,185.5,0.0005357142857142857,0.00038850402076382666,0.010357142857142856,0.004864665043596996,16
280.0,187.83333333333334,0.0,0.0,0.01732142857142857,0.007443523185626951,16
280.0,190.16666666666669,0.0,0.0,0.011785714285714285,0.0053253022015107235,16
280.0,192.5,0.00017857142857142857,0.00017857142857142857,0.009464285714285713,0.0052535621216453126,16
280.0,194.83333333333334,0.0005357142857142857,0.0005357142857142857,0.01125,0.00614157655533447,16
280.0,197.16666666666669,0.00017857142857142857,0.00017857142857142857,0.0071428571428571435,0.0037525501533039137,16
280.0,199.5,0.00035714285714285714,0.00035714285714285714,0.00375,0.002254530586012376,16
280.0,201.83333333333334,0.00035714285714285714,0.00035714285714285714,0.0016071428571428571,0.0011056056917265898,16
